"t","Scenario","Demand"
2028,"Ambitious-Solid State adoption-Baseline-Baseline-Baseline",456.508849018924
2029,"Ambitious-Baseline-Baseline-Baseline-Baseline",556.173976535899
2029,"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",556.728425843314
2029,"Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",548.463577815599
2029,"Ambitious-Baseline-High Range-Baseline-Baseline",628.96990100305
2029,"Ambitious-Baseline-Low Range-Baseline-Baseline",475.600883657624
2029,"Ambitious-Double LFP-Baseline-Baseline-Baseline",552.38742233568
2029,"Ambitious-Double NMC 811-Baseline-Baseline-Baseline",554.856187464198
2029,"Ambitious-Sodium Battery adoption-Baseline-Baseline-Baseline",556.173976535899
2029,"Ambitious-Solid State adoption-Baseline-Baseline-Baseline",556.173976535899
2030,"Ambitious-Baseline-Baseline-Baseline-Baseline",695.829156366646
2030,"Ambitious-Baseline-Baseline-Baseline-Enhanced SSPS",696.502406081856
2030,"Ambitious-Baseline-Baseline-Baseline-Enhanced recycling",682.990393298494
